TP,TM_FC,SEQ,TM_EQK,MSC,MT,LAT,LON,LOC,INT,REM,COR
2,200904181315,134,20090418125631.000,5.0,42.9400,130.6000,러시아 블라디보스토크 서남서쪽 111km 지역,,위 자료는 미지질조사소(USGS) 분석결과임.,,=
3,200904182022,135,20090418201901.000,2.5,33.3900,127.0700,제주 제주시 동남동쪽 51km 해역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n신고된 피해없음.\n,
3,200904211750,136,20090421174457.000,2.0,35.4500,128.2200,경남 의령군 북북서쪽 15km 지역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n신고된 피해없음.\n,
3,200904291221,142,20090429121542.000,3.2,33.4500,127.4600,제주 제주시 동쪽 86km 해역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n신고된 피해없음.\n,
3,200905020805,145,20090502075827.000,3.8,36.6100,128.7600,경북 안동시 북북동쪽 6km 지역,,이 지진정보는 자동계기분석 결과이며 상세분석 후 변경될 수 있음.\nKBS, MBC, SBS
3,200905021232,148,20090502122829.000,2.6,36.5700,128.7100,경북 안동시 서북서쪽 2km 지역,,이 지진정보는 자동계기분석 결과이며 상세분석 후 변경될 수 있음.\n\n\n,,=
2,200905040205,149,20090504012146.000,6.1,14.6600,-91.1400,과테말라 과테말라시 서쪽 70km 지역(아티틀란호),,위 자료는 미지질조사소(USGS) 분석결과임.\n우리나라 영향없음.,,=
2,200905100454,155,20090510043400.000,5.5,36.7000,142.6000,일본 혼슈 미토 동쪽 199km 해역,,위 자료는 일본기상청(JMA) 분석결과임.\n우리나라 영향없음.,,=
2,200905121044,159,20090512102628.000,6.1,-5.7800,149.6700,파퓨아뉴기니 뉴브리튼 칸드리안 지역,,위 자료는 미국지질조사소(USGS) 분석결과임.,,=
3,200905142053,163,20090514205012.000,2.1,36.2800,127.1200,충남 논산시 북쪽 11km 지역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n신고된 피해없음.,
3,200905152244,164,20090515224131.000,2.2,36.5700,126.4400,충남 홍성군 서쪽 20km 해역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n신고된 피해없음.\n,
3,200905251816,184,20090525181230.000,2.4,36.9500,129.3300,경북 울진군 남서쪽 8km 지역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n신고된 피해없음.\n,
3,200905261904,188,20090526185902.000,2.2,36.5700,129.2200,경북 영양군 남동쪽 14km 지역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n신고된 피해없음.\n,
2,200905281834,193,20090528172445.000,7.1,16.7800,-86.1700,온두라스 라 세이바 북북동쪽 130km 해역,,위 자료는 미지질조사소(USGS) 분석결과임.,,=
3,200905310014,195,20090531001058.000,2.5,33.5200,125.8500,제주 제주시 서쪽 63km 해역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n신고된 피해없음.\n,
3,200905311530,198,20090531152407.000,2.3,38.6000,126.4300,황해북도 신계 북서쪽 14km 지역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n신고된 피해없음.\n자연지진임.,
3,200906031603,200,20090603155602.000,2.4,33.1900,126.3300,제주 서귀포시 서남서쪽 18km 해역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n신고된 피해없음.\n,
3,200906032025,202,20090603200938.000,2.9,38.5700,126.5000,황해북도 신계 북북서쪽 9km 지역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음. 자연지진임,
2,200906051240,206,20090605123000.000,6.3,41.7000,143.7000,일본 홋카이도 구시로 남남서쪽 152km 해역,,위 자료는 일본기상청(JMA) 분석결과임.\n우리나라 영향없음.,,=
3,200906060052,207,20090606004942.000,2.8,38.6300,127.4400,강원 회양(북한) 서남서쪽 16km 지역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n신고된 피해없음.\n,
3,200906060200,208,20090606015639.000,2.2,35.1300,125.1400,전남 신안군 흑산면 북북서쪽 61km 해역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n신고된 피해없음.\n,
2,200906061503,210,20090606145800.000,5.9,35.6000,141.4000,일본 혼슈 미토 남동쪽 126km 해역,,위 자료는 일본기상청(JMA) 분석결과임.\n우리나라 영향없음.\n,,=
3,200906200413,225,20090620040551.000,2.6,37.0900,124.8000,충남 태안군 서격렬비열도 북서쪽 85km 해역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n신고된 피해없음.\n,
3,200906202136,226,20090620211452.000,2.2,38.0300,126.6200,개성(북한) 북동쪽 8km 지역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n신고된 피해없음.\n\n자연지진임.\n,
2,200906231650,229,20090623163700.000,5.5,38.9000,142.5000,일본 혼슈 모리오카 남동쪽 147km 해역,,위 자료는 일본기상청(JMA) 분석결과임.\n우리나라 영향없음.,,=
2,200906232339,237,20090623231920.000,7.0,-5.3300,153.6300,파푸아뉴기니아 라바울섬 남동쪽 203km 해역,,위 자료는 미지질조사소(USGS) 분석결과임.\n우리나라 영향없음,,=
3,200906251325,239,20090625130601.000,2.2,39.3100,126.0600,평안남도 성천 서북서쪽 15km 지역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n자연지진임.\n,
3,200906282213,247,20090628220748.000,3.0,35.7800,128.2900,경북 고령군 북북동쪽 7km 지역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n신고된 피해없음.\n,
3,200906291156,248,20090629115253.000,2.5,37.1400,126.0200,충남 태안군 북북서쪽 51km 해역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n신고된 피해없음.\n,
3,200907010925,249,20090701085504.000,2.5,37.7500,124.9000,인천 백령도 남동쪽 30km 해역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n신고된 피해없음.\n,
2,200907070748,251,20090707073500.000,5.7,24.9000,128.1000,대만 타이베이 동쪽 667km 해역,,위 자료는 일본기상청(JMA) 분석결과임.\n우리나라 영향없음.,,=
2,200907121549,258,20090712151245.000,6.0,-15.0800,-70.5100,페루 줄리아카 북서쪽 59km 지역,,위 자료는 미지질조사소(USGS) 분석결과임.\n우리나라 영향없음,,=
2,200907140325,261,20090714030503.000,6.3,24.0700,122.1700,대만 타이베이 남남동쪽 125km 해역,,위 자료는 대만기상국(CWB) 분석결과임.\n우리나라 영향없음,,=
3,200907150409,262,20090715040450.000,3.1,35.1200,125.1200,전남 신안군 흑산면 북북서쪽 61km 해역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n신고된 피해없음.\n\n,
2,200907151858,264,20090715182300.000,7.8,-46.1000,166.3000,뉴질랜드 남섬(S.IsIand) 남서쪽 해역,,위 자료는 태평양지진해일경보센터(PTWC) 분석결과임.,,=
3,200907171322,267,20090717131405.000,2.4,38.4400,126.1400,황해북도 평산 서북서쪽 25km 지역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n신고된 피해없음.\n자연지짐임.,
2,200907300021,274,20090729235208.000,5.5,22.6000,143.3400,일본 화산섬 이오지마 남동쪽 318km 해역,,위 자료는 미지질조사소(USGS) 분석결과임.\n우리나라 영향없음,,=
3,200907300931,276,20090730092737.000,2.6,35.5000,126.2900,전남 영광군 북서쪽 32km 해역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n신고된 피해없음.\n,
2,200908021819,280,20090802175435.000,6.1,-0.5000,132.9000,인도네시아  마노콰리 서북서쪽 142km 지역,,위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,200908050956,281,20090805091800.000,6.4,24.2300,125.0100,대만 타이베이 동남동쪽 367km 해역,,위 자료는 미지질조사소(USGS) 분석결과임.\n우리나라 영향없음.,,=
2,200908092007,282,20090809195600.000,6.9,33.1000,138.5000,일본 혼슈 나고야 남남동쪽 269km 해역,,위 자료는 일본기상청(JMA) 분석결과임.\n우리나라 영향없음.,,=
2,200908110518,283,20090811045539.000,7.6,14.0100,92.9200,인도 벵골만 포트블레어 북쪽 262km 해역,,위 자료는 미지질조사소(USGS) 분석결과임.\n우리나라 영향없음.\n,,=
2,200908110551,284,20090811050700.000,6.6,34.8000,138.5000,일본 혼슈 나고야 동남동쪽 150km 해역,,위 자료는 일본기상청(JMA) 분석결과임\n우리나라 영향없음.,,=
2,200908130757,285,20090813074900.000,6.5,33.0000,140.8000,일본 혼슈 도쿄 남남동쪽 315km 해역,,위 자료는 일본기상청(JMA) 분석결과임,,=
3,200908150323,289,20090815031812.000,2.2,36.5300,129.5800,경북 영덕군 북동쪽 23km 해역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n신고된 피해없음.\n,
2,200908161704,290,20090816163826.000,7.0,-1.4100,99.5000,인도네시아 수마트라 파당 서남서쪽 110km 해역,,위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,200908170917,291,20090817090600.000,6.8,23.2000,123.8000,대만 타이베이 남동쪽 309km 해역,,위 자료는 일본기상청(JMA) 분석결과임.\n국내영향없음.,,=
3,200908171529,292,20090817152422.000,2.3,36.5500,129.5800,경북 영덕군 북동쪽 24km 해역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n신고된 피해없음.\n,
2,200908171926,296,20090817191600.000,6.5,23.1000,123.7000,대만 타이베이 남동쪽 309km 해역,,위 자료는 일본기상청(JMA) 분석결과임.\n국내영향없음.,,=
2,200908182241,298,20090818222226.000,5.9,23.3000,123.5000,대만 타이베이 남동쪽 279km 해역,,위 자료는 일본기상청(JMA) 분석결과임\n국내영향없음\n,,=
3,200908212316,300,20090821230222.000,3.8,38.8200,125.7900,황해북도 송림 북동쪽 16km 지역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n자연지진임.\n,
3,200908252315,306,20090825230829.000,2.4,37.6900,124.5500,인천 백령도 남남서쪽 31km 해역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n신고된 피해없음.\n,
2,200908281130,311,20090828105206.000,6.2,37.7200,95.6800,중국 칭하이성 북부 지역,,위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,200909021724,318,20090902165502.000,7.4,-7.8400,107.2600,인도네시아 자바섬 반둥 남남서쪽 104km 해역,,위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,200909032237,321,20090903222600.000,6.0,31.1000,130.3000,일본 큐슈 가고시마 남남서쪽 57km 해역,,위 자료는 일본기상청(JMA) 분석결과임\n\n국내영향없음,,=
2,200909080808,323,20090908074137.000,6.2,42.7100,43.4800,그루지야 쿠타이시 북동쪽 80km 지역,,위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,200909211841,328,20090921175305.000,6.3,27.2800,91.4300,부탄 팀부 동쪽 175km 지역,,위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,200909290432,333,20090929042300.000,5.9,27.8000,127.9000,일본 큐슈 가고시마 남남서쪽 490km 해역,,위 자료는 일본기상청(JMA) 분석결과임.\n우리나라 영향없음.,,=
2,200909300325,337,20090930024814.000,7.9,-15.5500,-172.1400,남태평양 통가 히히포 동북동쪽 180km 해역,,위 자료는 미지질조사소(USGS) 분석결과임.\n국내영향없음\n,,=
2,200909301935,340,20090930191610.000,7.9,-0.8000,99.9300,인도네시아 수마트라 파당 서북서 50km,,위 자료는 미지질조사소(USGS) 분석결과임.\n국내영향없음,,=
2,200910011122,342,20091001105230.000,6.8,-2.5380,101.6250,인도네시아 수마트라 뱅클루 북북서쪽 154km 지역,,- 위 자료는 미지질조사소(USGS) 분석결과임.\n- 어제(9/30) 발생한 인도네시아 지진(규모 7.6) \n  진앙으로부터 남동쪽으로 약 260km 지점임.\n- 국내영향없음.,,=
3,200910012138,345,20091001213005.000,2.9,38.1200,126.0200,황해남도 해주 동북동쪽 28km 지역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n자연지진임.\n,
2,200910040304,346,20091004023605.000,6.1,23.6400,121.5700,대만 화련 남쪽 35km 해역,,위 자료는 미지질조사소(USGS) 분석결과임.\n국내영향없음\n,,=
3,200910041249,348,20091004120005.000,2.4,39.3700,125.9700,평안남도 평성 북북동쪽 17km 지역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n자연지진임.,
2,200910080726,351,20091008070313.000,8.1,-12.2800,166.2800,바누아투 루간빌 북북서쪽 373km 해역,,위 자료는 미지질조사소(USGS) 분석결과임.\n국내영향없음\n*바누아투는 남서태평양 솔로몬제도와 뉴질랜드 사이에 위치한 섬나라임.,,=
2,200910080728,351,20091008070313.000,8.1,-12.2800,166.2800,바누아투 루간빌 북북서쪽 373km 해역,,위 자료는 미지질조사소(USGS) 분석결과임.\n국내영향없음\n*바누아투는 남서태평양 솔로몬제도와 뉴질랜드 사이에 위치한 섬나라임.,,=
2,200910081803,354,20091008172851.000,7.0,-13.2000,166.2000,바누아투 루간빌 북북서쪽 278km 해역,,위 자료는 미지질조사소(USGS) 분석결과임.\n국내영향없음\n,,=
3,200910161319,357,20091016131224.000,2.3,33.5200,125.8600,제주 제주시 서쪽 62km 해역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n신고된 피해없음.\n,
2,200910230511,359,20091023045128.000,6.2,36.4700,70.9300,아프카니스탄 페이자바드 남남동쪽 77km 지역,,위 자료는 미지질조사소(USGS) 분석결과임.,,=
2,200910250027,363,20091024234044.000,7.0,-6.1600,130.3500,인도네시아 타님바르제도 북북서쪽 230km 해역,,위 자료는 미지질조사소(USGS) 분석결과임.\n국내영향없음.,,=
2,200910250600,363,20091024234044.000,7.0,-6.1600,130.3500,인도네시아 타님바르제도 북북서쪽 230km 해역,,위 자료는 미지질조사소(USGS) 분석결과임.\n국내영향없음.,,=
2,200910292301,368,20091029222800.000,5.0,32.5200,105.2900,중국 쓰촨성 광위안 서쪽 50km 지역,,위 자료는 미지질조사소(USGS) 분석결과임.\n국내영향없음\n* 2008년 5월 12일 쓰촨성지진 발생지점으로부터 북동쪽 약 240km 위치함.,,=
2,200910300308,370,20091030024431.000,6.0,36.4700,70.7200,아프가니스탄 카불 북북동쪽 255km 지역,,위 자료는 미지질조사소(USGS) 분석결과임.\n국내영향없음.\n,,=
2,200910301610,373,20091030160300.000,6.8,29.2000,129.9000,일본 큐슈 가고시마 남남서쪽 272km 해역,,위 자료는 일본기상청(JMA) 분석결과임.\n국내영향없음.,,=
3,200911050447,375,20091105043125.000,2.5,38.4000,124.5500,황해남도 장연 서북서쪽 50km 해역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n자연지진임.\n,
2,200911051856,377,20091105183256.000,5.7,23.6100,120.6700,대만 타이베이 남남서쪽 185km 지역,,위 자료는 미지질조사소(USGS) 분석결과임.\n국내영향없음\n,,=
2,200911092100,383,20091109194454.000,7.2,-17.2100,178.4100,피지 수바 북쪽 약 100km 해역,,위 자료는 미국지질조사소(USGS) 분석결과임.\n국내영향없음\n,,=
2,200911131251,385,20091113120555.000,6.5,-19.3500,-70.2500,칠레 아리카 남쪽 95km 지역,,위 자료는 미지질조사소(USGS) 분석결과임.,,=
3,200911140531,387,20091114052842.000,2.3,35.6400,126.9800,전북 정읍시 북동쪽 14km 지역,,이 지진정보는 자동계기분석 결과이며, 상세분석 후 변경될 수 있음.\n신고된 피해없음.\n,
